brand,model_year,milage,transmission_num,price
19,2020,67000,8,111000
23,2013,103466,6,14200
25,2019,5989,8,62999
38,2015,119750,6,18000
26,2020,117000,6,18000
20,2015,51800,8,59500
8,2016,95000,6,22500
38,2002,222600,6,5899
4,2012,7982,7,27700
10,2005,13500,4,103500
3,2015,74864,6,16770
8,2003,90625,4,12000
35,2019,26900,7,27500
0,2001,120000,4,6000
4,2008,125470,6,10200
42,2018,46000,7,226000
13,2008,130000,6,7000
52,2018,405000,6,30000
52,2016,59715,6,18700
35,2009,96653,6,22500
8,2021,23600,8,31900
13,2019,53450,6,66000
26,2004,149437,6,21500
31,2014,71400,7,17999
41,2008,62378,5,21500
3,2016,117000,6,38999
13,2011,122800,5,10600
30,2007,117000,6,7900
42,2023,1500,8,96500
13,2021,35921,10,84500
38,2016,29500,6,27500
42,2013,38000,7,70250
42,2022,1500,7,85000
31,2019,19250,8,73000
25,2019,18000,8,315000
42,2013,90000,6,11500
7,2007,55000,6,25500
17,2005,130000,4,8500
38,2004,98000,6,7999
25,2018,64500,6,35850
42,2014,52744,6,37999
27,2019,85253,10,37499
13,2001,76249,4,37999
52,2013,137000,5,13999
21,2010,148000,5,8700
4,2019,45241,8,30000
3,2020,23600,8,154900
25,2019,51300,6,32850
42,2020,13554,7,64000
26,2002,114000,5,11500
35,2011,130000,6,13500
53,2004,69600,6,12000
27,2021,11250,10,70250
4,2018,162000,8,40200
4,2011,100600,6,2900
19,2016,52750,7,31500
13,2009,120000,6,9000
14,2007,176691,4,12800
3,2015,73000,8,17000
13,2017,58000,6,17000
3,2016,101000,6,28500
35,2023,14586,5,67500
35,2018,69600,9,34999
27,2020,35902,10,38500
24,2019,77699,6,19470
42,2013,52044,8,69000
35,2021,14000,7,240000
35,2020,22000,9,59900
5,2007,1794,6,47645
8,2022,6200,8,91500
3,2012,80124,8,16975
35,2009,127980,7,488880
3,2016,83500,6,22000
13,2016,105000,6,20000
13,2021,32437,10,315000
4,2001,105000,6,19600
8,2022,1340,8,491836
9,2006,90000,5,9500
35,2019,40000,9,21000
26,2019,44373,8,31900
26,2014,35000,6,28999
3,2010,68749,6,19000
33,2013,81400,6,16500
23,2020,26500,6,42500
13,2018,67500,6,36500
13,2017,104000,6,29500
31,2018,75000,8,34000
35,2014,69764,7,19500
42,2013,105500,6,20000
10,2002,188000,5,17500
54,2019,87092,8,31950
26,2018,66250,6,28750
19,2020,38400,8,29900
7,2019,56985,8,49900
13,2019,85000,10,32250
13,2021,19590,6,49900
52,2019,7600,10,34000
0,2013,87300,6,11999
35,2016,73350,7,57000
10,2021,18000,8,36750
42,2013,67522,6,22500
37,2015,122961,6,13600
19,2013,35566,7,30490
31,2022,70579,8,44900
26,2021,4500,8,66500
42,2015,25025,7,35000
0,2014,74000,6,10995
35,2011,53500,7,37000
21,1997,132800,5,9000
3,2012,90601,8,13000
13,1998,149000,4,12950
9,2006,187883,4,5500
25,2019,19813,8,59750
3,2019,93400,8,22000
52,2003,92671,5,22500
38,2012,122000,6,11500
42,2015,69600,6,215000
7,2015,55000,6,55000
8,2021,7388,8,48000
4,2012,90601,6,16500
8,2019,96000,6,24500
35,2014,87892,6,30000
35,2017,73101,9,50000
0,2016,91812,8,12000
13,2019,19200,6,89000
13,2004,92800,4,7000
7,2021,98650,10,64600
3,2011,102000,6,26000
42,2020,13750,7,37000
4,2013,76309,6,17000
25,2020,35650,8,57999
26,2018,25786,6,39000
8,2021,3053,8,28900
4,2022,1120,8,171900
0,2023,4500,10,92000
26,2015,88000,6,30000
26,2005,177000,5,9500
3,2015,81000,8,13995
3,2013,112630,6,13500
26,2017,185000,6,29500
42,2010,121500,6,11900
35,2011,70312,7,11000
37,2017,122000,6,16000
13,2020,92000,10,24999
35,2010,79500,7,10000
42,2012,70773,8,10750
16,2019,64000,6,27350
8,2011,142400,6,23977
23,2017,36486,8,33490
13,2022,92000,10,63900
53,2021,17500,8,80000
27,2011,123000,6,12500
35,2018,23152,7,35500
38,2019,70000,6,17995
8,2023,7000,8,50000
42,2022,18000,8,69000
8,2016,80000,6,23450
8,2017,159000,6,26500
7,2021,11459,6,33999
19,2017,152520,7,17900
35,2013,150000,7,16800
21,2015,94500,6,26000
3,2012,108130,7,15750
14,2017,74150,6,31650
10,2011,170000,6,9000
8,1998,215000,4,9900
42,2021,11938,8,324995
4,2019,41000,7,44500
13,2017,122600,6,45000
25,2021,1300,8,84995
6,2015,88000,6,14999
35,2011,76500,7,20499
43,2017,86000,6,25500
4,2016,65000,6,31000
35,2005,110000,5,13000
8,2022,13250,8,174900
21,2005,178000,5,3850
42,2020,31110,9,259500
35,2020,39000,9,159500
8,2002,58800,6,22000
13,2007,123620,5,10900
3,2015,98300,7,24900
13,2018,59271,6,35750
13,2017,80000,6,24500
35,2012,82046,7,18000
0,2022,24500,10,52000
3,2018,45815,6,61000
52,2015,120000,6,34000
43,2018,72393,6,37900
49,2018,160000,6,5100
16,2001,72639,6,16000
35,2015,87300,6,22999
25,2011,170000,6,8900
35,2018,13700,7,32000
35,2018,44487,6,33400
35,2011,33300,6,19550
38,2008,90000,5,20199
14,2020,41000,8,40000
42,2017,40950,7,56000
42,2017,61000,8,150000
21,2013,67726,4,36500
3,2003,65750,6,5999
13,2016,83765,6,14500
49,2015,73120,6,24995
14,2022,28260,10,29950
25,2020,25786,8,38900
26,2018,37800,10,32500
8,2013,140401,6,14950
3,2017,36000,8,32000
3,2015,83000,8,15900
35,2018,55018,9,26500
52,2000,73000,6,12500
35,2015,69750,7,44950
35,2018,52775,9,42500
7,2022,2250,10,188900
13,2022,4437,10,47000
52,2018,67400,6,38500
28,2023,7500,6,85000
35,2020,13000,9,101999
4,2017,52750,7,27900
25,2020,41500,8,41000
10,2014,72000,6,15999
21,2023,7000,6,64250
4,2014,71273,6,35000
13,2015,95570,6,21900
4,2021,18200,8,28500
20,2013,91491,6,11000
38,2015,160000,6,16500
3,2005,207000,6,18900
20,2018,52500,6,44500
13,2016,98000,6,26500
10,2021,13000,8,39500
10,2012,162000,5,11500
35,2017,61773,7,53000
3,2019,59300,9,33500
26,2012,132000,6,4500
13,2013,113000,6,13900
26,2018,27300,8,65000
26,2008,94200,6,10995
8,2020,4200,8,90000
8,2004,229000,6,5500
0,2008,14280,5,36000
13,2012,152000,6,6900
4,2003,84600,6,22000
42,1997,127131,4,10500
7,2018,56985,10,35750
13,2015,68750,6,37000
10,2018,3880,8,49273
18,2011,165454,6,5900
25,2015,110000,8,36500
8,2008,123500,6,31450
31,2012,50000,6,16770
35,2016,59400,7,27000
8,2002,107818,5,7500
52,2021,24152,10,84645
25,2022,22000,8,82500
26,2008,150000,4,6500
42,2021,15000,8,148500
38,2016,92000,6,29950
4,2010,132000,6,45000
35,2021,24500,6,41000
52,2004,162482,5,4300
3,2017,41000,8,42000
26,2016,85000,6,25500
21,2005,15000,5,5995
3,2018,29000,7,29500
8,2018,22000,8,55000
35,2015,91700,6,16000
8,2022,19700,10,59800
26,2011,178000,6,5800
4,2008,69423,6,24500
3,2012,111773,8,19000
21,2020,1750,8,45900
25,2021,43000,8,41000
19,2014,152520,6,13900
35,2022,9000,9,399950
35,2019,23000,9,32000
20,2002,117000,6,26500
8,2023,39500,10,78499
52,2021,16000,6,42000
4,2023,19987,8,10990
42,2015,46100,7,27500
16,2010,120800,5,5000
8,2023,2010,8,109499
28,2008,183000,6,14699
37,2015,158000,6,10000
13,2023,5500,10,66500
13,2019,48613,10,35900
4,2019,18800,8,27900
13,2019,132600,6,49750
35,2018,53500,9,69950
7,2016,95570,8,28500
42,2018,31000,7,75000
4,2014,83280,8,6699
35,2016,60000,7,37500
7,2010,130000,6,6500
35,2016,28000,7,81500
3,2018,41000,8,38000
26,2017,101000,6,20500
3,2005,39132,6,48000
35,2014,80124,7,13500
35,2021,39800,7,81500
35,2015,245000,7,21000
4,2014,80300,6,15599
4,2015,80300,6,59000
8,2021,19200,10,79999
8,2008,80000,6,13800
21,2023,2000,8,48000
8,2007,99450,6,15900
42,2021,13650,8,31000
13,2022,15000,10,28900
18,2014,79000,6,19000
23,2023,915,8,95580
35,2007,48700,7,51900
3,2019,24500,8,59000
13,2014,61500,6,18700
26,2011,130000,8,15400
10,2017,90000,8,55000
35,2015,74850,7,259000
4,2011,153600,6,6500
49,2015,162000,6,13500
8,2002,123500,5,17000
35,2016,59300,7,54900
42,2013,127980,8,18400
27,2015,68000,6,18000
21,2020,9472,8,46000
7,2007,152000,6,5900
42,2017,75151,7,24995
42,2014,85000,6,19800
4,2018,30300,6,40750
21,2005,143000,5,9999
13,2014,90000,6,15499
3,2019,39000,6,46000
13,2020,33000,10,51000
8,2016,53000,6,20000
13,2004,148000,5,9000
8,2007,244000,6,26000
52,2019,102200,8,38000
30,2011,118000,6,5000
4,2013,60000,8,25000
34,2020,15882,7,417500
4,2011,99524,6,18900
16,2011,167300,6,11800
13,2007,130000,5,15000
3,2009,90000,8,11900
10,2022,7388,8,41500
18,2011,190395,6,8900
25,2015,79800,9,11995
27,2010,139000,6,26900
7,2021,51354,10,49599
8,2017,70579,6,27500
4,2018,23850,7,60500
25,2023,4500,8,179000
35,2020,10500,9,30000
13,2013,160000,6,16600
16,2017,20200,6,29950
23,2013,86000,6,10000
8,2018,75151,8,34000
49,2009,102604,5,7858
52,2015,62500,6,27599
16,2012,108000,6,11499
33,2003,97700,5,11995
18,2015,61000,6,35000
13,2018,92000,10,38000
7,2023,1563,10,41999
35,2018,25786,6,26000
33,2009,107500,6,12250
1,2022,7455,6,31995
52,2018,57800,6,51900
52,2005,140000,5,12000
8,2018,166549,6,29500
0,2016,19250,6,32750
4,2022,20400,6,47000
25,2019,50000,8,33000
16,2019,53100,6,17500
8,2023,1023,8,51074
25,2016,17340,8,29500
13,2021,44000,10,35000
52,2016,141525,6,31500
21,2016,110000,5,11400
42,2022,3400,8,115000
8,2008,75000,6,12500
14,2018,10800,10,36999
13,2011,25717,6,21900
4,2014,125450,6,37000
13,2016,86000,6,24000
13,2019,29719,6,39500
14,2023,7500,10,89000
26,2015,107818,6,17500
49,2021,25000,6,61000
31,2020,1000,8,40000
8,2007,110000,6,10500
21,2021,35315,9,23999
26,2021,7388,8,42000
25,2022,3420,8,90000
8,2020,16200,10,31000
35,2017,57500,8,29500
19,2017,106000,7,25999
49,2016,106731,6,15100
35,2014,107000,7,15500
13,2016,207100,6,17000
7,2009,123000,6,10900
26,2020,1750,8,215000
8,2010,121886,6,9995
42,2015,117000,6,16000
52,2004,123500,5,2900
20,2017,100000,6,25000
42,2017,80300,7,22995
35,2022,1500,7,45950
35,2016,92000,7,12000
43,2018,73350,8,25900
13,2018,10500,10,35000
42,2018,52694,6,33500
35,2016,19650,7,59900
16,2019,62200,6,27200
35,2020,24108,9,67000
24,2021,6929,5,175000
8,2020,65000,10,32500
8,2005,93400,6,4999
35,2016,162000,7,6999
4,2013,122000,6,7500
3,2021,22000,8,51999
13,2021,25000,10,56000
13,2004,63900,5,10200
52,2010,123500,6,12250
7,2020,68871,6,27000
43,2019,88000,6,32500
4,2018,38000,6,60200
38,2012,74750,6,14950
3,2016,78000,6,26000
42,2018,60000,7,42000
26,2007,199296,6,49995
42,2014,67998,7,15500
8,2016,157000,6,24500
8,2002,89144,6,16370
7,2013,68653,6,12000
3,2019,45900,8,49500
33,2010,170000,6,11000
18,2011,74000,6,7900
35,2011,57800,6,20999
3,2015,99700,6,24950
8,2013,161000,6,16750
4,2006,16984,6,21995
16,2016,119500,6,17500
27,2008,160000,6,5500
25,2016,52300,8,32000
13,2020,90400,10,64000
35,2015,88300,7,18000
35,2012,41500,7,29800
35,2008,152000,6,12995
4,2018,26000,7,110000
8,2010,115000,6,22000
7,2016,95500,4,28000
8,2017,209500,6,19000
25,2017,69700,6,68900
26,2018,82000,6,31000
25,2023,14360,8,81900
8,2017,86121,8,27899
52,2015,64500,6,35000
35,2021,29500,6,43000
7,2021,22000,10,56900
13,2020,56000,10,34000
35,2016,24158,7,64250
19,2011,36900,7,26000
19,2013,38000,7,52999
13,2021,45900,10,35999
4,2012,77300,7,21900
35,2018,14700,8,67000
13,2015,139804,6,10000
25,2021,1023,8,54999
3,2016,85766,6,26000
35,2016,60000,6,21000
16,2008,158564,5,12900
15,2020,53500,8,64000
21,2008,70000,4,14500
49,2021,36000,8,40000
25,2019,49899,9,43000
35,2018,74000,7,26000
4,2023,2900,8,32300
38,2021,12454,6,134999
13,2023,3400,8,93000
14,2014,194500,6,21000
27,2020,26500,7,43000
43,2018,62377,6,22999
25,2015,56235,6,45000
7,2013,89190,8,19950
3,2020,25300,7,72000
25,2019,15500,8,76000
43,2019,16000,6,27000
3,2017,38718,6,31000
13,2019,81000,10,36000
9,2006,100245,5,12000
25,2021,4500,8,86000
43,2019,56300,8,92500
25,2017,76500,8,20900
4,2014,80000,6,13800
43,2016,69528,6,49000
42,2015,79000,6,54999
14,2007,167700,6,15900
13,2010,106731,5,22999
4,2016,29500,7,47500
35,2004,35400,6,23000
13,2021,71536,10,52000
0,2023,5400,10,35900
13,2016,83000,6,14750
3,2013,89563,8,16800
8,2012,101300,6,16000
13,2023,32437,10,91000
7,2023,3000,9,32000
49,2002,141800,6,4800
13,2018,102260,10,25999
25,2019,47000,8,37000
4,2016,55000,8,24995
52,2023,8400,9,117500
35,2019,35943,9,34500
41,2008,120000,5,9995
20,2018,28000,8,45950
8,2001,110000,4,14500
30,2006,110022,6,11500
13,2016,163000,6,24500
26,2012,110000,8,27000
7,2018,29720,6,29500
9,2015,105453,8,12000
42,2015,78000,7,15051
26,2014,123000,6,21500
6,2006,183921,6,4000
8,2018,57500,6,24900
13,2016,12500,6,63500
4,2021,24300,8,38500
25,2019,20500,7,44700
3,2008,137000,7,3500
3,2013,137273,6,19000
52,2020,24778,8,53500
38,2012,66000,5,18000
9,2013,87500,6,30000
13,2014,119850,9,5199
3,2017,42000,7,44000
35,2016,4200,7,64990
27,2019,56450,10,26599
4,2019,23600,6,61059
35,2017,68364,7,33299
13,2022,16500,10,86000
52,2018,67296,6,34000
3,2013,119000,8,20900
13,2013,167000,6,11000
7,2007,104000,5,11995
8,2018,52673,10,33000
13,2020,25300,6,98000
14,2023,22000,10,78500
13,2022,39000,10,63100
4,2005,75000,6,12000
35,2012,130000,6,21900
19,2018,77000,8,23998
14,2018,52000,6,25900
35,2022,19200,6,63000
4,2021,12900,8,57999
0,2013,70582,6,15750
13,2012,38560,6,21900
35,2019,50000,9,28900
27,2015,68000,6,13000
13,2020,19700,10,37000
3,2016,127500,8,24000
16,2012,117000,6,5000
4,2011,123500,8,12000
3,2020,18000,8,34900
3,2017,60500,8,27000
13,2022,9400,8,114000
35,2014,89600,6,21500
4,2011,69764,6,15999
8,1999,229000,6,4700
43,2016,37045,6,25495
4,2011,107000,5,12900
25,2020,47400,8,40900
35,2017,70500,6,19250
16,2016,91700,6,26800
7,2009,138700,6,22000
52,2006,62285,5,23500
42,2020,46000,8,105000
4,2001,59500,6,6399
3,2018,49688,6,27000
13,2018,64517,10,35850
4,2011,153000,6,14300
35,2005,130000,7,4750
8,2020,2950,8,18200
18,2014,171000,6,13800
3,2013,94500,8,24999
4,2014,99524,8,24995
49,2014,127500,6,14998
35,2020,23083,9,35000
8,2011,130000,6,33000
21,2022,9281,8,48950
13,2012,95271,6,10795
13,2022,19250,10,65000
42,2023,4786,6,105900
13,2018,67500,10,27500
26,2011,157858,6,15397
35,2021,17500,8,46900
52,2023,456,10,65700
4,2008,91500,6,13599
13,2021,8700,6,73500
37,2013,90742,6,18500
3,2018,37500,8,27200
27,2015,47147,6,44315
16,2015,53000,6,20500
8,2003,161500,4,4200
13,2017,79785,6,15400
10,2003,192100,6,2000
4,2008,190640,6,7500
13,2016,16100,6,21750
18,2021,29500,8,37000
3,2013,61450,7,28000
8,2012,130000,6,10700
35,2017,16700,9,72000
30,2013,119000,6,6800
35,2014,65000,7,94995
42,2014,96275,8,30000
21,2007,109000,4,10900
4,2020,25013,8,32000
35,2020,1750,7,63598
8,2008,54002,6,45000
13,2023,1500,10,86500
7,2009,99000,6,18000
1,2017,66000,8,28900
35,2017,39000,9,45000
42,2020,12758,8,79995
7,2014,114528,8,29000
14,2019,49105,9,28499
20,2021,70579,6,18500
4,2003,81000,6,26000
35,2014,23152,7,35999
19,2016,79615,8,31000
35,2019,28000,9,42500
19,2019,26500,8,42000
0,2016,45000,6,16500
15,2022,15000,8,55000
13,2002,212500,5,7200
5,2022,131193,8,95500
13,2004,170000,4,9950
8,2023,9000,8,145000
8,2008,87500,6,13999
34,2022,15107,8,61950
25,2015,96473,6,20000
13,2018,64000,6,62000
16,2015,37200,6,26900
38,2013,162000,6,18995
8,2021,12500,8,30999
52,2021,48156,5,38900
4,2015,96000,6,16900
25,2013,90360,6,13000
27,1998,169000,4,9850
23,2023,4000,6,50000
13,2013,67500,6,23500
35,2020,16000,8,185000
49,2016,55000,6,40000
16,2005,62310,6,9499
8,2001,130000,4,10500
26,2006,103000,6,10900
14,2021,48000,10,51800
25,2018,62200,8,36500
35,2017,54000,5,65000
13,2021,15000,6,129000
25,2020,17000,8,61000
35,2010,106000,6,13800
52,2008,152500,4,21999
21,2004,118500,6,22500
26,2021,54225,8,51700
10,2023,9000,8,98900
8,2016,68200,6,24700
3,2019,34300,8,40000
52,2013,62500,6,38000
14,2011,126760,6,11900
52,2018,41000,6,37000
3,2015,123000,7,13999
35,2017,71280,7,32000
13,2008,96653,6,12000
26,2017,119850,6,26600
52,2003,50000,4,22500
14,2006,153843,4,10600
19,2022,13650,7,16500
23,2008,19200,6,5900
33,2014,115000,6,12950
4,2011,72277,6,10099
41,2009,122348,5,6000
7,2018,45617,8,59500
42,2022,2489,8,89750
13,2004,244000,6,53000
35,2003,41314,7,19500
54,2022,24000,8,38500
19,2017,91239,7,24500
7,2018,53782,10,82150
14,2016,66770,6,22000
13,2011,192000,6,9500
49,2019,46100,6,27900
21,2020,30300,8,60500
25,2019,43000,6,43250
38,2012,60000,6,14500
16,2017,69600,6,17800
19,2007,103010,7,12300
8,2021,75200,10,69999
3,2015,70500,8,26000
35,2008,93000,7,12950
35,2020,49899,7,42499
3,2022,18000,8,73000
3,2014,82963,6,19500
13,2018,98000,10,28500
13,2016,93400,6,20000
43,2004,170552,6,9250
4,2009,123000,6,12500
35,2011,90000,4,7500
13,2017,61000,6,55000
8,2017,24881,6,41500
8,2021,5500,8,69500
19,2020,43000,8,33000
19,2012,69400,6,29000
3,2010,194000,6,4900
26,2010,130307,5,14500
8,2016,195361,6,16999
16,2003,53900,5,10995
42,2015,199296,7,21750
4,2020,5800,8,49900
21,2020,23151,6,65999
49,2010,165000,6,13300
13,2021,17000,6,62000
8,2015,102000,6,21000
38,2012,111850,7,17800
43,2019,73690,8,42000
8,2015,169000,6,172000
54,2016,76495,8,15500
25,2020,8974,8,69900
4,2019,38360,7,85500
43,2017,10400,8,34000
30,2015,107818,6,11900
20,2019,57800,8,47500
13,2022,28399,8,44249
35,2019,39000,7,48000
9,2014,111300,6,11000
43,2021,13400,6,47850
3,2020,43000,6,37000
8,2011,184321,6,4800
49,2019,84054,6,24900
7,2021,8755,10,56900
13,2022,17000,10,92500
3,2023,3369,8,59900
42,2022,10400,8,29999
13,2018,53401,10,28000
4,2014,45800,6,15000
38,2012,170000,5,9500
42,2020,15000,8,99000
13,2020,10900,8,45999
35,2014,88000,7,22500
7,2019,92000,8,29900
13,2016,59700,6,17500
35,2015,15000,6,48000
13,2018,16919,6,43000
35,2020,5194,9,84500
21,2013,67303,8,23000
7,2022,23600,10,69995
8,2023,4200,8,66900
52,2008,35698,6,5899
13,2014,15500,6,36990
8,2021,1500,8,257000
7,2021,28220,10,69995
42,2006,40000,6,9000
13,2020,46100,10,26500
35,2012,63300,7,41000
35,2019,49899,9,59500
35,2010,85766,7,10900
3,2012,99700,7,10999
35,2022,1750,7,54900
13,2021,17500,10,58000
3,2019,12700,8,38000
49,2017,74139,6,32000
43,2021,9500,8,49900
42,2002,9738,6,40999
35,2018,67280,7,44700
13,2017,18494,8,46999
9,2007,167000,5,10000
8,2006,74500,4,32500
13,2001,64800,6,26900
36,2005,136500,4,3000
42,2015,52744,7,42999
42,2003,131000,5,5200
8,2009,157530,6,6700
8,2004,145000,4,9000
3,2018,50166,8,11995
38,2019,28377,6,99950
8,2019,69289,8,20950
10,2002,131500,4,12490
42,2004,47600,6,20800
25,2016,64000,8,29500
4,2024,16000,6,64000
3,2011,132500,6,16499
13,2022,19200,10,29500
4,2016,50000,6,50999
4,2014,120000,6,17495
53,2016,87305,6,16750
5,2007,15109,6,6348
4,2002,130000,6,30000
25,2023,11700,8,75500
30,2014,25420,6,24500
13,2015,207100,6,20900
4,2011,135000,6,9888
52,2019,46000,6,46500
30,2012,11101,6,41599
52,2018,67499,8,35000
43,2023,2000,8,66900
3,2018,50000,8,26500
4,2008,122141,6,24000
4,2021,3213,7,81500
8,2017,75000,6,27950
4,2017,99769,8,21000
0,2015,119000,6,19500
19,2012,151750,6,6500
43,2021,28000,8,51999
13,2008,173452,6,12000
13,2017,98000,6,32500
4,2014,87500,6,19800
14,2010,64500,6,4900
13,2018,64517,10,41900
21,2016,76163,5,16500
52,2016,71000,6,21900
21,2000,147589,5,9500
4,2017,40450,7,19000
13,2016,122650,6,44950
21,2023,7388,8,31500
8,2020,25000,8,38000
42,2013,69600,7,27500
52,2016,65000,5,36000
52,2018,91000,6,30000
42,2016,41500,7,53999
8,2018,55000,6,32000
25,2011,65000,6,80000
7,2018,3400,10,108000
3,2015,61000,6,28000
52,2014,96000,6,16250
23,2020,23600,8,44999
23,2018,71200,8,28900
38,2023,7200,6,98900
3,2013,67000,8,13000
18,2018,82900,6,13500
23,2013,68749,6,19950
4,2011,127858,5,11500
35,2008,92700,7,10000
25,2004,120800,6,9500
35,2012,54500,7,26900
35,2018,44460,9,23300
1,2020,5400,8,58900
20,2017,37000,8,26000
35,2007,100545,7,8500
16,2007,135603,6,11200
42,2013,56985,7,76500
4,2013,87000,8,10000
23,2018,124630,8,34900
19,2016,60100,7,38880
21,2022,2500,8,95000
4,2015,7600,6,425000
35,2014,83500,7,43860
4,2015,1295,6,47999
8,2007,67000,6,38000
43,2020,23000,8,21400
25,2019,47000,8,55000
35,2014,33300,7,60000
16,2008,140401,4,11000
13,2011,160000,6,5700
10,2011,188000,6,7000
43,2015,73690,8,25999
35,2020,20561,6,135000
0,2017,68200,6,17500
21,2020,54423,8,42500
26,2018,63300,6,36000
3,2015,93400,8,18000
27,2017,74139,6,19500
36,2004,62743,4,10000
8,2000,75000,4,13500
33,2006,111000,4,15000
8,2019,17500,6,50000
7,2016,102000,8,17500
49,2018,90601,6,6000
8,2020,1800,8,69995
45,2018,39800,8,67900
52,2002,213000,6,3850
7,2010,170000,6,11000
53,2001,121800,4,2300
0,2018,20200,6,29950
26,2017,67882,6,31599
26,2022,2800,10,85500
8,2005,163000,4,18000
54,2021,27000,6,33999
8,2005,179200,6,7600
42,2007,126000,6,9875
13,2016,29724,6,24000
13,2016,120000,6,19800
42,2007,123921,6,12500
4,2016,52000,8,31000
8,2021,19200,8,66400
7,2018,44900,10,49900
8,2008,20200,6,40000
21,2001,131000,5,10500
38,2017,68364,6,12000
5,2021,12000,8,82000
18,2008,90367,6,8500
4,2020,19000,7,34000
35,2014,22000,7,51000
18,2021,9500,8,33400
35,2022,1750,9,75000
42,2010,12454,6,22500
4,2019,13250,7,67800
21,2023,4500,9,62999
20,2007,80000,6,119500
26,2012,126000,6,9950
26,2022,7580,6,52000
4,2018,59766,6,35000
31,2020,13250,6,42900
4,2017,24850,6,73500
8,2016,92000,8,35900
20,2018,28200,8,46000
35,2008,111300,7,15000
6,2016,103814,6,17500
4,2016,70891,8,26450
4,2011,91491,6,11900
8,2012,142666,6,57000
12,2016,714,7,20999
7,2018,41500,8,47500
8,2018,33060,7,46850
26,2023,2533,8,61350
33,2012,104700,6,11100
26,2013,162000,6,11500
13,2013,108045,6,16600
8,2007,78414,6,15000
26,2016,107800,8,13000
4,2015,41000,6,50000
13,2017,85000,6,23400
19,2005,105500,6,11900
4,2008,202000,6,30000
14,2015,115000,6,16000
35,2021,41500,7,75000
3,2014,122500,8,11000
13,2022,23230,10,47500
18,2010,153332,6,9000
43,2012,131500,8,12990
25,2022,15840,8,119500
42,2010,22500,6,68420
7,2011,69001,6,15500
25,2018,27300,8,73300
4,2015,124000,8,22999
49,2005,170000,5,7000
52,2006,149460,4,6450
26,2010,87300,6,13999
49,2007,58500,6,33800
4,2020,25013,7,50000
13,2018,51800,6,27900
25,2017,73500,6,21000
26,2005,118500,6,11900
42,2007,76200,6,9998
52,2010,170000,5,5000
25,2017,120000,8,11500
52,2021,74000,6,48000
4,2023,3678,8,115785
13,2019,92000,6,45500
35,2008,80000,7,12500
52,2015,83858,6,36727
25,2018,65019,6,35000
13,2017,24108,10,46000
13,2019,31000,10,29500
3,2017,31500,8,217000
42,2008,90000,6,12000
20,2011,55000,6,41500
13,2022,6400,10,95000
13,2011,162069,6,12300
10,2004,100346,4,6500
52,2016,77945,8,20500
26,2004,68871,5,10900
26,2019,99499,8,68969
52,2019,33000,6,45000
35,2013,76857,7,18000
45,2017,13100,8,78000
35,2019,22480,9,135800
25,2019,39000,8,15900
5,2021,3000,8,155000
43,2017,57800,6,35500
13,2018,45000,6,30900
4,2016,57550,7,31300
33,2021,22588,6,42999
13,2015,53401,6,20000
